Brand	Location	Time the brand is at screen	Duration	Screen Location	Screen Size %	Total Hits	Average Hits	Sequence Frame Number
Dulux	Grass Sign - Square of Wicket	10:25:01	8	A	1.283	8	1	1
Ford	Virtual Grass Sign - Square of Wicket	10:25:01	8	A	1.869	8	1	1
KFC	Virtual Grass Sign - Square of Wicket	10:25:01	8	A	0.640	8	1	1
Life Direct	Virtual Grass Sign - Square of Wicket	10:25:01	8	A	0.974	8	1	1
Dulux	Grass Sign - Square of Wicket	10:25:14	3	A	1.283	3	1	14
Ford	Virtual Grass Sign - Square of Wicket	10:25:14	3	A	1.869	3	1	14
KFC	Virtual Grass Sign - Square of Wicket	10:25:14	3	A	0.640	3	1	14
Life Direct	Virtual Grass Sign - Square of Wicket	10:25:14	3	A	0.974	3	1	14
BRB	Grass Sign - Square of Wicket	10:25:23	4	A	2.770	4	1	23
Ford	Virtual Grass Sign - Square of Wicket	10:25:23	4	A	1.869	4	1	23
KFC	Virtual Grass Sign - Square of Wicket	10:25:23	4	A	0.640	4	1	23
Life Direct	Virtual Grass Sign - Square of Wicket	10:25:23	4	A	0.974	4	1	23
BRB	Grass Sign - Square of Wicket	10:25:32	3	A	2.770	3	1	32
Ford	Virtual Grass Sign - Square of Wicket	10:25:32	3	A	1.869	3	1	32
KFC	Virtual Grass Sign - Square of Wicket	10:25:32	3	A	0.640	3	1	32
Life Direct	Virtual Grass Sign - Square of Wicket	10:25:32	3	A	0.974	3	1	32
BRB	Grass Sign - Square of Wicket	10:25:48	2	A	2.770	2	1	48
Ford	Virtual Grass Sign - Square of Wicket	10:25:48	2	A	1.869	2	1	48
KFC	Virtual Grass Sign - Square of Wicket	10:25:48	2	A	0.640	2	1	48
Life Direct	Virtual Grass Sign - Square of Wicket	10:25:48	2	A	0.974	2	1	48
BRB	Grass Sign - Square of Wicket	10:25:59	2	A	2.770	2	1	59
Ford	Virtual Grass Sign - Square of Wicket	10:25:59	2	A	1.869	2	1	59
KFC	Virtual Grass Sign - Square of Wicket	10:25:59	2	A	0.640	2	1	59
Life Direct	Virtual Grass Sign - Square of Wicket	10:25:59	2	A	0.974	2	1	59
TVNZ+	TVGI Logo	10:30:00	9	D	0.584	9	1	300
ΑΝΖ	TVGI - Major Sponsor	10:30:07	2	A	0.516	2	1	307
Canterbury	Playing Kit - Shirt Front	10:30:12	1	A	0.973	1	1	312
ΑΝΖ	Playing Kit - Shirt Front	10:30:12	1	A	1.183	1	1	312
Canterbury	Playing Kit - Shirt Front	10:30:15	2	A	0.973	4	3	315
ΑΝΖ	Playing Kit - Shirt Front	10:30:15	2	A	1.183	4	3	315
Canterbury	Playing Kit - Shirt Front	10:30:23	1	A	0.973	1	1	323
ΑΝΖ	Playing Kit - Shirt Front	10:30:23	1	A	1.183	1	1	323
Canterbury	Playing Kit - Shirt Front	10:30:30	1	A	0.973	1	1	330
ΑΝΖ	Playing Kit - Shirt Front	10:30:30	3	A	1.183	9	4	330
Canterbury	Playing Kit - Shirt Front	10:30:35	1	A	0.973	1	1	335
ΑΝΖ	Playing Kit - Shirt Front	10:30:35	1	A	1.183	1	1	335
Dulux	TVGI Series Logo	10:30:38	2	A	1.955	2	1	338
Oral B	Playing Kit - Shirt Back	10:30:49	1	A	2.064	1	1	349
ΑΝΖ	Playing Kit - Shirt Front	10:30:52	3	A	1.183	3	1	352
GJ Gardner	Umpire Jersey Front - Homes	10:30:55	1	A	1.098	1	1	355
KFC	LED Sign - GET THE APP	10:30:55	1	E	1.186	1	1	355
KFC	Boundary Rope	10:30:58	1	A	0.640	6	6	358
Life Direct	Boundary Rope	10:30:58	1	A	0.763	1	1	358
Life Direct	LED Sign - End of Wicket Signage	10:30:58	1	D	0.763	2	2	358
ΑΝΖ	Boundary Rope	10:30:58	1	E	0.489	8	8	358
KFC	Boundary Rope	10:31:01	1	A	0.640	6	6	361
Life Direct	Boundary Rope	10:31:01	1	A	0.763	1	1	361
Life Direct	LED Sign - End of Wicket Signage	10:31:01	1	C	0.763	1	1	361
Life Direct	Stumps	10:31:01	1	A	0.666	6	6	361
ΑΝΖ	Boundary Rope	10:31:01	1	E	0.489	8	8	361
KFC	Boundary Rope	10:31:03	2	A	0.640	12	6	363
Life Direct	Boundary Rope	10:31:03	2	A	0.763	2	1	363
ΑΝΖ	Boundary Rope	10:31:03	2	E	0.489	16	8	363
Canterbury	Playing Kit - Shirt Front	10:31:06	2	A	0.973	2	1	366
Oral B	Playing Kit - Shirt Back	10:31:07	1	B	2.064	1	1	367
ΑΝΖ	Playing Kit - Shirt Front	10:31:06	2	A	1.183	2	1	366
KFC	Boundary Rope	10:31:08	1	E	0.640	6	6	368
Life Direct	Boundary Rope	10:31:08	1	D	0.763	1	1	368
Life Direct	Stumps	10:31:08	1	D	0.666	2	2	368
ΑΝΖ	Boundary Rope	10:31:08	1	E	0.489	8	8	368
ΑΝΖ	Playing Kit - Arm	10:31:06	4	A	0.467	4	1	366
Canterbury	Playing Kit - Shirt Front	10:31:12	1	A	0.973	1	1	372
Life Direct	LED Sign - End of Wicket Signage	10:31:12	1	C	0.763	1	1	372
Life Direct	Stumps	10:31:12	1	A	0.666	6	6	372
ΑΝΖ	Playing Kit - Shirt Front	10:31:12	1	A	1.183	1	1	372
KFC	Boundary Rope	10:31:12	2	A	0.640	12	6	372
Life Direct	Boundary Rope	10:31:12	2	A	0.763	2	1	372
ΑΝΖ	Boundary Rope	10:31:12	2	E	0.489	16	8	372
Life Direct	LED Sign - End of Wicket Signage	10:31:15	2	C	0.763	2	1	375
KFC	Boundary Rope	10:31:15	3	A	0.640	18	6	375
KFC	LED Sign - GET THE APP	10:31:17	1	B	1.186	1	1	377
Life Direct	Boundary Rope	10:31:15	3	A	0.763	3	1	375
ΑΝΖ	Boundary Rope	10:31:15	3	E	0.489	24	8	375
Canterbury	Playing Kit - Shirt Front	10:31:18	1	A	0.973	1	1	378
ΑΝΖ	Playing Kit - Shirt Front	10:31:18	1	A	1.183	1	1	378
ΑΝΖ	Playing Kit - Shirt Front	10:31:20	2	A	1.183	2	1	380
KFC	Media Backdrop	10:31:24	1	C	1.198	5	5	384
TVNZ+	Media Backdrop	10:31:24	1	B	1.776	3	3	384
ΑΝΖ	Media Backdrop - Player of the Match	10:31:24	1	C	0.995	3	3	384
Canterbury	Playing Kit - Shirt Front	10:31:25	8	A	0.973	8	1	385
Dulux	Trophy Table	10:31:25	8	A	0.441	8	1	385
ΑΝΖ	Playing Kit - Shirt Front	10:31:25	8	A	1.183	8	1	385
Dulux	TVGI Series Logo	10:31:40	6	D	0.815	6	1	400
Dulux	TVGI Series Text	10:31:40	6	E	0.467	6	1	400
ΑΝΖ	LED Sight Screen	10:31:46	4	A	1.002	4	1	406
Dulux	TVGI Series Text	10:31:50	11	B	0.467	11	1	410
TVNZ+	TVGI Logo	10:31:50	11	C	0.584	11	1	410
TVNZ+	TVGI Logo	10:32:03	5	D	0.584	5	1	423
TVNZ+	MicrophoneMicrophone	10:32:02	12	A	0.584	24	2	422
ΑΝΖ	Coin Toss Mat	10:32:14	35	A	2.982	35	1	434
ΑΝΖ	Kids Clothing	10:32:49	2	A	2.982	2	1	469
ΑΝΖ	Playing Kit - Shirt Front	10:32:14	37	A	1.183	37	1	434
TVNZ+	MicrophoneMicrophone	10:32:53	18	A	0.584	36	2	473
TVNZ+	MicrophoneMicrophone	10:33:17	16	A	0.584	32	2	497
TVNZ+	MicrophoneMicrophone	10:33:35	6	A	0.584	12	2	515
ΑΝΖ	Playing Kit - Arm	10:33:42	3	A	0.467	3	1	522
TVNZ+	MicrophoneMicrophone	10:33:47	1	D	0.584	2	2	527
ΑΝΖ	Playing Kit - Shirt Front	10:33:42	7	C	1.183	7	1	522
TVNZ+	MicrophoneMicrophone	10:33:54	1	D	0.584	2	2	534
Canterbury	Playing Kit - Shirt Front	10:33:42	21	C	0.973	21	1	522
Canterbury	Playing Kit - Shirt Front	10:34:07	16	C	0.973	16	1	547
Canterbury	Playing Kit - Shirt Front	10:34:28	4	C	0.973	4	1	568
ΑΝΖ	Playing Kit - Arm	10:33:46	46	A	0.467	46	1	526
ΑΝΖ	Playing Kit - Shirt Front	10:33:53	39	D	1.183	39	1	533
TVNZ+	MicrophoneMicrophone	10:34:03	34	E	0.584	68	2	543
Dulux	TVGI Series Text	10:34:39	42	B	0.467	42	1	579
Dulux	LED Sightscreen	10:35:22	4	E	1.278	4	1	622
GJ Gardner	LED Sightscreen	10:35:28	4	C	1.278	4	1	628
ΑΝΖ	LED Sight Screen	10:35:32	1	A	1.002	1	1	632
TVNZ+	TVGI Logo	10:35:35	6	D	0.584	6	1	635
ΑΝΖ	LED Sight Screen	10:35:49	7	A	1.002	7	1	649
Dulux	LED Sightscreen	10:35:56	6	E	1.278	6	1	656
GJ Gardner	LED Sightscreen	10:36:02	1	C	1.278	1	1	662
ΑΝΖ	LED Sight Screen	10:36:10	4	A	1.002	4	1	670
Dulux	LED Sightscreen	10:36:14	6	E	1.278	6	1	674
Powerade	LED Sight Screen	10:36:20	2	C	1.278	2	1	680
TVNZ+	TVGI Logo	10:36:33	5	D	0.584	5	1	693
ΑΝΖ	TVGI - Major Sponsor	10:37:56	8	D	1.288	8	1	776
ΑΝΖ	TVGI - Major Sponsor	10:40:30	3	D	1.288	3	1	930
TVNZ+	MicrophoneMicrophone	10:40:48	17	A	0.584	34	2	948
TVNZ+	MicrophoneMicrophone	10:41:13	6	A	0.584	12	2	973
TVNZ+	MicrophoneMicrophone	10:41:26	12	A	0.584	24	2	986
TVNZ+	MicrophoneMicrophone	10:41:43	9	A	0.584	18	2	1003
TVNZ+	MicrophoneMicrophone	10:41:54	11	D	0.584	22	2	1014
TVNZ+	MicrophoneMicrophone	10:42:16	12	D	0.584	24	2	1036
TVNZ+	MicrophoneMicrophone	10:42:32	10	D	0.584	20	2	1052
ΑΝΖ	Training Kit - Shirt Front	10:42:33	28	E	0.884	28	1	1053
TVNZ+	MicrophoneMicrophone	10:42:45	17	D	0.584	34	2	1065
ΑΝΖ	Training Kit - Shirt Front	10:43:02	1	E	0.884	1	1	1082
Powerade	Drinks Box	10:43:18	1	C	3.377	1	1	1098
Powerade	Drinks Table	10:43:18	1	D	3.835	1	1	1098
KFC	Boundary Rope	10:43:26	2	A	0.640	12	6	1106
Life Direct	Boundary Rope	10:43:26	2	A	0.763	2	1	1106
ΑΝΖ	Boundary Rope	10:43:26	2	B	0.489	16	8	1106
Canterbury	Playing Kit - Shirt Front	10:43:30	2	A	0.973	2	1	1110
Canterbury	Playing Kit - Pants	10:43:33	1	E	0.973	1	1	1113
Canterbury	Playing Kit - Shirt Front	10:43:33	2	A	0.973	2	1	1113
ΑΝΖ	Playing Kit - Arm	10:43:30	5	A	0.467	5	1	1110
ΑΝΖ	Playing Kit - Shirt Front	10:43:30	5	A	1.183	5	1	1110
ΑΝΖ	Training Kit - Cap	10:43:30	5	B	1.041	5	1	1110
Canterbury	Playing Kit - Shirt Front	10:43:39	3	A	0.973	3	1	1119
ΑΝΖ	Playing Kit - Arm	10:43:39	3	A	0.467	3	1	1119
ΑΝΖ	Playing Kit - Shirt Front	10:43:39	6	A	1.183	6	1	1119
TVNZ+	MicrophoneMicrophone	10:43:45	8	D	0.584	16	2	1125
ΑΝΖ	LED Sight Screen	10:43:58	4	B	1.002	4	1	1138
TVNZ+	TVGI Logo	10:43:59	6	D	0.584	6	1	1139
TVNZ+	MicrophoneMicrophone	10:43:58	13	D	0.584	26	2	1138
TVNZ+	MicrophoneMicrophone	10:44:47	1	D	0.584	2	2	1187
Life Direct	LED Sign - End of Wicket Signage	10:45:06	1	D	0.763	1	1	1206
TVNZ+	MicrophoneMicrophone	10:45:25	8	A	0.584	16	2	1225
TVNZ+	TVGI Logo	10:45:29	4	D	0.584	4	1	1229
GJ Gardner	Umpire Jersey Front - Homes	10:45:43	1	B	1.098	1	1	1243
KFC	Boundary Rope	10:45:47	3	A	0.640	18	6	1247
Life Direct	Boundary Rope	10:45:47	3	A	0.763	3	1	1247
ΑΝΖ	Boundary Rope	10:45:47	3	E	0.489	24	8	1247
Oral B	Playing Kit - Shirt Back	10:45:54	2	A	2.064	2	1	1254
GJ Gardner	Umpire Jersey Front - Homes	10:45:59	1	A	1.098	1	1	1259
ΑΝΖ	Playing Kit - Shirt Front	10:46:02	1	A	1.183	1	1	1262
KFC	LED Sign - GET THE APP	10:46:03	1	B	1.186	1	1	1263
ΑΝΖ	Boundary Rope	10:46:03	1	D	0.489	8	8	1263
ΑΝΖ	Playing Kit - Shirt Front	10:46:07	2	A	1.183	2	1	1267
KFC	LED Sign - GET THE APP	10:46:13	1	A	1.186	1	1	1273
Canterbury	Playing Kit - Shirt Front	10:46:26	2	A	0.973	2	1	1286
ΑΝΖ	Playing Kit - Arm	10:46:27	1	A	0.467	1	1	1287
ΑΝΖ	Playing Kit - Shirt Front	10:46:26	2	A	1.183	2	1	1286
GJ Gardner	Umpire Jersey Front - Homes	10:46:28	1	A	1.098	1	1	1288
NZC	Umpire Cap	10:46:28	1	C	1.546	1	1	1288
NZC	Umpire Jersey Front	10:46:28	1	A	0.569	1	1	1288
GJ Gardner	LED Sign - Homes	10:46:31	1	B	1.277	1	1	1291
Life Direct	LED Sign - End of Wicket Signage	10:46:31	1	A	0.763	2	2	1291
ΑΝΖ	LED Sight Screen	10:46:31	1	C	1.002	1	1	1291
ΑΝΖ	LED Sign - End of Wicket Signage	10:46:30	2	B	0.899	12	4	1290
Oral B	Playing Kit - Shirt Back	10:46:38	2	A	2.064	2	1	1298
ΑΝΖ	Playing Kit - Shirt Front	10:46:38	2	C	1.183	2	1	1298
ΑΝΖ	Playing Kit - Arm	10:46:39	2	A	0.467	2	1	1299
ΑΝΖ	LED Sight Screen	10:46:58	4	B	1.002	4	1	1318
TVNZ+	MicrophoneMicrophone	10:46:58	6	D	0.584	12	2	1318
Canterbury	Playing Kit - Shirt Front	10:47:04	2	A	0.973	2	1	1324
KFC	Boundary Rope	10:47:08	1	D	0.640	1	1	1328
ΑΝΖ	Boundary Rope	10:47:06	4	D	0.489	32	8	1326
Canterbury	Training Kit - Shirt Front	10:47:10	3	A	0.973	3	1	1330
ΑΝΖ	Training Kit - Cap	10:47:10	3	C	1.041	3	1	1330
ΑΝΖ	Training Kit - Shirt Front	10:47:10	3	A	0.884	3	1	1330
Canterbury	Training Kit - Shirt Front	10:47:21	3	A	0.973	3	1	1341
ΑΝΖ	Training Kit - Cap	10:47:21	3	C	1.041	3	1	1341
ΑΝΖ	Training Kit - Shirt Front	10:47:21	3	A	0.884	3	1	1341
ΑΝΖ	TVGI - Major Sponsor	10:47:24	7	D	1.494	7	1	1344
ΑΝΖ	TVGI - Major Sponsor	10:49:58	4	D	1.494	4	1	1498
Dulux	TVGI Series Logo	10:50:30	7	D	0.815	7	1	1530
Dulux	TVGI Series Text	10:50:30	7	E	0.467	7	1	1530
Dulux	TVGI Series Text	10:50:41	17	B	0.467	17	1	1541
TVNZ+	TVGI Logo	10:50:41	17	C	0.584	17	1	1541
Dulux	TVGI Series Text	10:51:00	43	E	0.467	43	1	1560
Smash Play	Kid Apparel	10:52:47	2	B	2.109	2	1	1667
Ford	Boundary Rope	10:53:12	9	E	0.596	54	6	1692
Ford	Boundary Rope	10:53:22	1	E	0.596	6	6	1702
Ford	Boundary Rope	10:53:35	27	E	0.596	162	6	1715
Smash Play	Kid Apparel	10:53:47	15	A	0.519	30	2	1727
BRB	Grass Sign - Square of Wicket	10:54:16	22	B	2.770	22	1	1756
Ford	Virtual Grass Sign - Square of Wicket	10:54:03	35	B	1.869	35	1	1743
KFC	Virtual Grass Sign - Square of Wicket	10:54:16	22	C	0.640	22	1	1756
Life Direct	Virtual Grass Sign - Square of Wicket	10:54:03	35	C	0.974	35	1	1743
Smash Play	Kid Apparel	10:54:45	6	D	0.909	12	2	1785
Smash Play	Kid Apparel	10:54:59	6	D	0.909	12	2	1799
Smash Play	Kid Apparel	10:55:19	19	E	0.909	81	4.263	1819
KFC	Boundary Rope	10:55:40	1	C	0.640	6	6	1840
Life Direct	Boundary Rope	10:55:40	1	C	0.763	1	1	1840
ΑΝΖ	Boundary Rope	10:55:39	2	C	0.489	11	5.500	1839
BRB	Grass Sign - Square of Wicket	10:55:41	11	B	2.770	11	1	1841
Ford	Virtual Grass Sign - Square of Wicket	10:55:41	11	C	1.869	11	1	1841
KFC	Virtual Grass Sign - Square of Wicket	10:55:41	11	C	0.640	11	1	1841
Life Direct	Virtual Grass Sign - Square of Wicket	10:55:41	11	C	0.974	11	1	1841
Canterbury	Playing Kit - Shirt Front	10:56:00	6	C	0.973	18	3	1860
Smash Play	Kid Apparel	10:56:00	6	D	0.755	12	2	1860
ΑΝΖ	Playing Kit - Arm	10:56:00	6	A	0.467	6	1	1860
ΑΝΖ	Playing Kit - Shirt Front	10:56:00	6	D	1.183	18	3	1860
Canterbury	Training Kit - Shirt Front	10:56:06	3	A	0.973	3	1	1866
ΑΝΖ	Training Kit - Shirt Front	10:56:06	3	A	0.884	3	1	1866
Canterbury	Training Kit - Shirt Front	10:56:10	2	A	0.973	2	1	1870
ΑΝΖ	Training Kit - Shirt Front	10:56:10	2	A	0.884	2	1	1870
Oral B	Playing Kit - Shirt Back	10:56:12	4	A	2.064	12	3	1872
Canterbury	Playing Kit - Shirt Front	10:56:16	23	C	0.973	115	5	1876
Smash Play	Kid Apparel	10:56:16	23	D	0.755	184	8	1876
ΑΝΖ	Playing Kit - Arm	10:56:16	23	A	0.467	23	1	1876
ΑΝΖ	Playing Kit - Shirt Front	10:56:16	23	D	1.183	115	5	1876
Oral B	Playing Kit - Shirt Back	10:56:41	4	E	2.064	4	1	1901
Canterbury	Playing Kit - Shirt Front	10:56:49	8	C	0.973	24	3	1909
Smash Play	Kid Apparel	10:56:45	12	A	3.127	36	3	1905
ΑΝΖ	Playing Kit - Shirt Front	10:56:49	8	C	1.183	24	3	1909
Canterbury	Playing Kit - Shirt Front	10:57:10	7	A	0.973	21	3	1930
Smash Play	Kid Apparel	10:57:10	7	E	3.127	7	1	1930
ΑΝΖ	Playing Kit - Shirt Front	10:57:10	7	D	1.183	21	3	1930
Oral B	Playing Kit - Shirt Back	10:57:17	6	A	2.064	24	4	1937
Dulux	Virtual Grass Sign - End of Wicket	10:57:40	5	A	0.802	5	1	1960
GJ Gardner	Virtual Grass Sign - End of Wicket	10:57:40	5	E	0.690	5	1	1960
ΑΝΖ	LED Sight Screen	10:57:40	5	A	1.002	5	1	1960
ΑΝΖ	Virtual Grass Sign - End of Wicket	10:57:40	5	E	0.492	10	2	1960
Canterbury	Playing Kit - Pants	10:57:48	1	E	0.973	1	1	1968
Canterbury	Playing Kit - Shirt Front	10:57:48	1	A	0.973	2	2	1968
ΑΝΖ	Playing Kit - Arm	10:57:48	1	A	0.467	1	1	1968
Dulux	Trophy Table	10:57:50	1	C	0.746	1	1	1970
ΑΝΖ	Playing Kit - Shirt Front	10:57:48	5	A	1.183	18	3.600	1968
Smash Play	Kid Apparel	10:57:53	2	A	1.252	2	1	1973
Dulux	TVGI Series Logo	10:58:04	11	D	0.815	11	1	1984
Dulux	TVGI Series Text	10:58:05	10	E	0.467	10	1	1985
Dulux	TVGI Series Text	10:58:18	29	B	0.467	29	1	1998
NZC	Umpire Cap	10:58:48	1	B	1.546	1	1	2028
Canterbury	Playing Kit - Shirt Front	10:58:51	1	A	0.973	1	1	2031
ΑΝΖ	Playing Kit - Arm	10:58:48	4	D	0.467	4	1	2028
ΑΝΖ	Playing Kit - Shirt Front	10:58:48	4	D	1.183	4	1	2028
KFC	Boundary Rope	10:58:57	10	C	0.640	10	1	2037
Canterbury	Playing Kit - Shirt Front	10:59:07	2	A	0.973	2	1	2047
Canterbury	Playing Kit - Shirt Front	10:59:11	4	A	0.973	4	1	2051
ΑΝΖ	Playing Kit - Arm	10:59:07	8	A	0.467	8	1	2047
ΑΝΖ	Playing Kit - Shirt Front	10:59:07	8	A	1.183	8	1	2047
KFC	Boundary Rope	10:59:30	2	E	0.640	8	6	2070
Life Direct	Boundary Rope	10:59:31	1	A	0.763	1	1	2071
ΑΝΖ	Boundary Rope	10:59:30	2	E	0.489	10	8	2070
Canterbury	Playing Kit - Shirt Front	10:59:32	4	A	0.973	4	1	2072
ΑΝΖ	Playing Kit - Shirt Front	10:59:32	4	A	1.183	4	1	2072
Canterbury	Playing Kit - Shirt Front	10:59:38	2	A	0.973	2	1	2078
ΑΝΖ	Playing Kit - Arm	10:59:32	8	A	0.467	8	1	2072
ΑΝΖ	Playing Kit - Shirt Front	10:59:38	2	A	1.183	2	1	2078
ΑΝΖ	Boundary Rope	10:59:45	1	A	0.489	8	8	2085
KFC	Boundary Rope	10:59:45	8	D	0.640	43	5.375	2085
Life Direct	Boundary Rope	10:59:45	8	D	0.763	8	1	2085
ΑΝΖ	Boundary Rope	10:59:47	6	E	0.489	48	8	2087
Dulux	LED Sightscreen	10:59:59	2	A	1.278	2	1	2099
Dulux	Virtual Grass Sign - End of Wicket	10:59:53	8	C	0.802	8	1	2093
GJ Gardner	Virtual Grass Sign - End of Wicket	10:59:53	8	D	0.690	8	1	2093
ΑΝΖ	Virtual Grass Sign - End of Wicket	10:59:53	8	D	0.492	16	2	2093
KFC	Boundary Rope	11:00:05	3	A	0.640	18	6	2105
ΑΝΖ	Boundary Rope	11:00:05	3	E	0.489	24	8	2105
Ford	LED SignLED Sign	11:00:05	6	C	0.935	12	2	2105
Ford	Player Kit - Shirt Back	11:00:11	5	A	1.116	5	1	2111
Ford	LED Sign	11:00:20	5	A	0.935	40	8	2120
Dulux	Virtual Grass Sign - End of Wicket	11:00:28	6	A	0.802	6	1	2128
GJ Gardner	Virtual Grass Sign - End of Wicket	11:00:28	6	A	0.690	6	1	2128
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:00:28	6	A	0.492	12	2	2128
Canterbury	Playing Kit - Shirt Front	11:00:48	2	A	0.973	2	1	2148
ΑΝΖ	Playing Kit - Shirt Front	11:00:48	2	A	1.183	2	1	2148
Ford	Player Kit - Shirt Back	11:00:50	4	A	1.116	4	1	2150
ΑΝΖ	Playing Kit - Arm	11:00:54	1	A	0.467	1	1	2154
Ford	Player Kit - Shirt Back	11:00:55	2	A	1.116	2	1	2155
Dulux	Virtual Grass Sign - End of Wicket	11:01:13	22	A	0.802	22	1	2173
GJ Gardner	Virtual Grass Sign - End of Wicket	11:01:13	22	D	0.690	22	1	2173
ΑΝΖ	LED Sight Screen	11:01:13	22	A	1.002	22	1	2173
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:01:13	22	E	0.492	44	2	2173
Dulux	Stumps	11:01:35	6	A	0.744	72	12	2195
GJ Gardner	Umpire Jersey Front - Homes	11:01:39	4	A	1.098	4	1	2199
Dulux	Virtual Grass Sign - End of Wicket	11:01:51	13	A	0.802	13	1	2211
ΑΝΖ	LED Sight Screen	11:01:51	13	A	1.002	13	1	2211
GJ Gardner	Virtual Grass Sign - End of Wicket	11:01:51	15	A	0.690	15	1	2211
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:01:51	15	A	0.492	28	1.867	2211
ΑΝΖ	Playing Kit - Shirt Front	11:02:07	2	A	1.183	2	1	2227
Ford	LED SignLED Sign	11:02:09	1	A	0.935	4	4	2229
KFC	Boundary Rope	11:02:09	1	A	0.640	6	6	2229
Life Direct	Boundary Rope	11:02:09	1	C	0.763	1	1	2229
ΑΝΖ	Boundary Rope	11:02:09	1	A	0.489	8	8	2229
Canterbury	Playing Kit - Shirt Front	11:02:23	2	A	0.973	2	1	2243
Canterbury	Playing Kit - Shirt Front	11:02:26	4	A	0.973	4	1	2246
ΑΝΖ	Playing Kit - Shirt Front	11:02:23	7	A	1.183	7	1	2243
Dulux	Stumps	11:02:31	2	A	0.587	6	3	2251
ΑΝΖ	Playing Kit - Arm	11:02:23	10	A	0.467	10	1	2243
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:02:37	3	C	0.492	3	1	2257
GJ Gardner	Virtual Grass Sign - End of Wicket	11:02:37	5	B	0.690	5	1	2257
GJ Gardner	Virtual Grass Sign - End of Wicket	11:02:53	1	E	0.690	1	1	2273
Dulux	Virtual Grass Sign - End of Wicket	11:02:52	5	E	0.802	5	1	2272
GJ Gardner	Virtual Grass Sign - End of Wicket	11:02:55	2	E	0.690	2	1	2275
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:02:52	5	E	0.492	9	1.800	2272
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:02:58	3	C	0.492	3	1	2278
GJ Gardner	Virtual Grass Sign - End of Wicket	11:02:58	5	B	0.690	5	1	2278
Dulux	Virtual Grass Sign - End of Wicket	11:03:12	7	A	0.802	7	1	2292
GJ Gardner	Virtual Grass Sign - End of Wicket	11:03:12	10	E	0.690	10	1	2292
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:03:12	10	E	0.492	20	2	2292
Dulux	LED Sign	11:03:26	1	C	0.778	5	5	2306
GJ Gardner	Virtual Grass Sign - End of Wicket	11:03:23	4	E	0.690	4	1	2303
ΑΝΖ	LED Sign - End of Wicket Signage	11:03:26	1	C	0.899	8	8	2306
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:03:23	4	E	0.492	8	2	2303
Canterbury	Playing Kit - Shirt Front	11:03:40	5	A	0.973	5	1	2320
ΑΝΖ	Playing Kit - Shirt Front	11:03:40	5	A	1.183	5	1	2320
Dulux	Stumps	11:03:45	4	A	0.587	12	3	2325
ΑΝΖ	Playing Kit - Arm	11:03:40	11	A	0.467	11	1	2320
GJ Gardner	Virtual Grass Sign - End of Wicket	11:03:55	3	B	0.690	3	1	2335
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:03:55	3	C	0.492	3	1	2335
Canterbury	Playing Kit - Shirt Front	11:04:19	2	A	0.973	2	1	2359
ΑΝΖ	Playing Kit - Shirt Front	11:04:19	2	A	1.183	2	1	2359
ΑΝΖ	Playing Kit - Arm	11:04:19	6	A	0.467	6	1	2359
KFC	Boundary Rope	11:04:25	3	A	0.640	18	6	2365
Life Direct	Boundary Rope	11:04:25	3	A	0.763	3	1	2365
Life Direct	LED Sign - End of Wicket Signage	11:04:25	3	A	3.629	6	2	2365
ΑΝΖ	Boundary Rope	11:04:25	3	E	0.489	24	8	2365
Dulux	LED Sign	11:04:31	1	C	0.778	5	5	2371
GJ Gardner	Virtual Grass Sign - End of Wicket	11:04:28	4	B	0.690	4	1	2368
ΑΝΖ	LED Sign - End of Wicket Signage	11:04:31	1	C	0.899	8	8	2371
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:04:28	4	C	0.492	5	1.250	2368
Ford	Player Kit - Shirt Back	11:04:32	3	A	1.116	3	1	2372
Canterbury	Playing Kit - Shirt Front	11:04:35	1	C	0.973	1	1	2375
ΑΝΖ	Playing Kit - Shirt Front	11:04:35	1	D	1.183	1	1	2375
Canterbury	Playing Kit - Shirt Front	11:04:37	1	C	0.973	1	1	2377
ΑΝΖ	Playing Kit - Shirt Front	11:04:37	1	D	1.183	1	1	2377
Canterbury	Playing Kit - Shirt Front	11:04:44	2	A	0.973	2	1	2384
ΑΝΖ	Playing Kit - Shirt Front	11:04:42	4	A	1.183	4	1	2382
Oral B	Playing Kit - Shirt Back	11:04:46	5	A	1.636	5	1	2386
Dulux	LED Sign	11:04:53	5	C	0.778	10	2	2393
KFC	Boundary Rope	11:04:53	5	A	0.640	30	6	2393
Life Direct	Boundary Rope	11:04:53	5	A	0.763	5	1	2393
ΑΝΖ	Boundary Rope	11:04:53	5	E	0.489	40	8	2393
Dulux	LED Sightscreen	11:04:58	8	A	1.278	8	1	2398
Dulux	Virtual Grass Sign - End of Wicket	11:04:58	8	A	0.802	8	1	2398
