Brand	Location	Time the brand is at screen	Duration	Screen Location	Screen Size %	Total Hits	Average Hits	Sequence Frame Number
ΑΝΖ	Playing Kit - Arm	14:32:49	4	A	0.240	4	1	14869
Canterbury	Playing Kit - Shirt Front	14:32:54	1	A	0.208	1	1	14874
ΑΝΖ	Playing Kit - Shirt Front	14:32:54	1	A	0.531	1	1	14874
ΑΝΖ	Playing Kit - Arm	14:32:59	1	A	0.240	1	1	14879
Dulux	Virtual Grass Sign - End of Wicket	14:33:00	2	A	6.162	2	1	14880
ΑΝΖ	Virtual Grass Sign - End of Wicket	14:33:00	2	C	6.637	2	1	14880
Canterbury	Playing Kit - Shirt Front	14:33:09	1	A	0.208	1	1	14889
ΑΝΖ	Playing Kit - Shirt Front	14:33:09	1	A	0.531	1	1	14889
KFC	Boundary Rope	14:33:14	1	A	0.278	3	3	14894
ΑΝΖ	Boundary Rope	14:33:14	1	A	0.791	3	3	14894
ΑΝΖ	LED Sign - End of Wicket Signage	14:33:13	2	D	8.143	2	1	14893
BRB	Grass Sign - Square of Wicket	14:33:24	2	B	2.083	2	1	14904
KFC	Virtual Grass Sign - Square of Wicket	14:33:24	2	C	1.623	2	1	14904
ΑΝΖ	Playing Kit - Arm	14:33:46	6	A	0.240	6	1	14926
Canterbury	Playing Kit - Shirt Front	14:33:46	9	A	0.208	9	1	14926
ΑΝΖ	Playing Kit - Arm	14:33:54	1	A	0.240	1	1	14934
ΑΝΖ	Playing Kit - Shirt Front	14:33:46	9	A	0.531	9	1	14926
Canterbury	Playing Kit - Shirt Front	14:34:01	3	A	0.208	3	1	14941
ΑΝΖ	Playing Kit - Arm	14:34:01	3	A	0.240	3	1	14941
ΑΝΖ	Playing Kit - Shirt Front	14:34:01	3	A	0.531	3	1	14941
BRB	Grass Sign - Square of Wicket	14:34:13	2	A	2.083	2	1	14953
KFC	Virtual Grass Sign - Square of Wicket	14:34:08	7	B	1.623	7	1	14948
Ford	Player Kit - Shirt Back	14:34:20	2	A	0.384	2	1	14960
Ford	Player Kit - Shirt Back	14:34:25	2	A	0.384	2	1	14965
Canterbury	Playing Kit - Shirt Front	14:34:27	3	A	0.208	3	1	14967
ΑΝΖ	Playing Kit - Shirt Front	14:34:27	3	A	0.531	3	1	14967
KFC	Boundary Rope	14:34:31	22	A	0.278	44	2	14971
Life Direct	Boundary Rope	14:34:31	22	B	0.586	22	1	14971
ΑΝΖ	Boundary Rope	14:34:31	22	B	0.143	110	5	14971
